run,scenario,regime,Mean_Savings,Median_Savings,Savings_Rate,Gini_Wealth
19,interest_rate_shock,UK,2907954.368808393,2144381.666104867,78.66352918718073,0.4561633840445576
20,interest_rate_shock,UK,3016142.6234414536,2147821.583286181,78.1259624034371,0.48826894033343415
21,interest_rate_shock,UK,2839367.485750782,2079600.0367066625,75.47551824225096,0.4751175516128272
22,interest_rate_shock,UK,2964611.5261800755,2068805.9588243961,79.89966860821107,0.4891876126574226
23,interest_rate_shock,UK,3045000.540066835,2236074.190926132,80.47917849583081,0.46800182723553196
24,interest_rate_shock,UK,3024227.6718795802,2235522.2238993733,80.02482254771968,0.4688512304079484
25,interest_rate_shock,UK,2984431.5648032627,2141014.9134371383,81.21089388926222,0.47848991972620225
26,interest_rate_shock,UK,2991374.9675057,2164358.8157434007,82.87525768884588,0.47111137520647084
27,interest_rate_shock,UK,3149219.2359864805,2207102.144144155,81.95214255157839,0.47263543729737756
28,interest_rate_shock,UK,3119911.4558846573,2150476.344251514,81.6067425792558,0.495643031122347
29,interest_rate_shock,UK,3038603.8838566877,2063205.2958046854,76.78703705915393,0.48609161683144175
30,interest_rate_shock,UK,3141239.414666544,2126882.0876638386,85.0481783726578,0.5118578351177907
31,interest_rate_shock,UK,2842099.560562646,2040415.2355279475,81.6488221180303,0.47734314411141177
32,interest_rate_shock,UK,3203285.703301408,2342651.331116098,84.82046840928297,0.47593300432499763
33,interest_rate_shock,UK,2987867.950852235,2136677.0764750117,80.09808940060913,0.48010820390787723
34,interest_rate_shock,UK,3095823.453131033,2252590.2169437916,80.22394155578105,0.4708107864138895
35,interest_rate_shock,UK,3142480.0485209865,2138114.6372286547,79.9108199383043,0.5014640613738792
36,interest_rate_shock,UK,3062509.175083393,2158385.2212352445,79.14247735455318,0.48700625993428304
37,interest_rate_shock,UK,3192703.5419629132,2304054.5547483955,80.86799301889437,0.46456352685198654
38,interest_rate_shock,UK,2922525.460770156,2063820.9171923772,79.42076908446535,0.4750064349407508
39,interest_rate_shock,UK,2936507.6279473365,2074354.8776565546,77.70025692079105,0.4762435156912612
40,interest_rate_shock,UK,3014456.626000478,2091393.8253667587,81.78880970812757,0.4829230529985058
41,interest_rate_shock,UK,2956673.576503801,2099475.7244479517,78.80218479933932,0.4798587686799607
42,interest_rate_shock,UK,3125185.688910636,2224568.65086066,79.5297434741932,0.4782427844824382
43,interest_rate_shock,UK,2872780.8447489664,2081364.6460418086,78.77639449788313,0.4790316672300652
44,interest_rate_shock,UK,3172919.9855749425,2235397.870125925,83.2848910566503,0.47848518516458016
45,interest_rate_shock,UK,3022805.5407794192,2182121.1394932587,80.81479657661737,0.4800671838963708
46,interest_rate_shock,UK,3192640.281748082,2352570.805722474,83.9954748817362,0.47716020667713077
47,interest_rate_shock,UK,2970220.5760469427,2179803.235267308,77.94335350928564,0.4609670726584296
48,interest_rate_shock,UK,3076604.167881197,2161128.1303939503,83.59479884553139,0.4934587661604266
49,interest_rate_shock,UK,3161393.518126064,2234054.7497921246,83.34454257756626,0.48016239946809613
50,interest_rate_shock,UK,3170688.85116635,2238913.727331061,80.7972217085993,0.47333502871090394
51,interest_rate_shock,UK,2938342.084963148,2065616.1135018102,79.86875880412899,0.4754442410577788
52,interest_rate_shock,UK,2982723.249528656,2223645.4047209118,80.97399468852134,0.4593244458670165
53,interest_rate_shock,UK,2877412.076932475,1985868.724729797,75.15477660699405,0.4728408818504519
54,interest_rate_shock,UK,3059597.9211368454,2129610.5177857517,82.19628540927485,0.49677974571872996
55,interest_rate_shock,UK,3202913.692087842,2122186.1080060853,81.72958684358163,0.49878635411689287
56,interest_rate_shock,UK,2985467.2776899654,2099222.314780095,77.49750223734056,0.4750261304023078
57,interest_rate_shock,UK,3054795.7276130933,2134233.4950721236,81.92559552527858,0.4722115678164456
58,interest_rate_shock,UK,3141815.9550967766,2208564.5046288664,84.86766662310781,0.4838242954456682
59,interest_rate_shock,UK,3220882.1651284923,2178603.7856825776,81.97170320649334,0.501848738569642
60,interest_rate_shock,UK,3069497.2175724735,2176167.6610445455,82.45305564323712,0.4727117125043714
61,interest_rate_shock,UK,3140923.248784028,2206195.3557095956,80.48469237232796,0.4807948157397519
62,interest_rate_shock,UK,2846351.586232075,2029679.400347816,74.71162633451333,0.47669939558062646
63,interest_rate_shock,UK,3094438.0190034006,2175569.248863385,82.40867770513402,0.4743894180406314
64,interest_rate_shock,UK,3037150.6025072904,2199135.2345391414,81.25251082440832,0.46629945577522247
65,interest_rate_shock,UK,3108080.2307214746,2216211.807511542,81.47736114331374,0.48587358406200165
66,interest_rate_shock,UK,2911517.832488393,2107021.875218898,78.92035320777876,0.4664434226131111
67,interest_rate_shock,UK,3126870.879447334,2135810.0081916815,80.7075632703563,0.4683442805125282
68,interest_rate_shock,UK,3053758.3038742486,2224057.937824946,77.7823258678274,0.46877340437707793
69,interest_rate_shock,UK,3138675.6284689554,2291753.962270204,81.4181120472311,0.47228470738825346
70,interest_rate_shock,UK,3175396.389363823,2228853.5389177166,83.24554683698081,0.4784561871699484
71,interest_rate_shock,UK,3053958.350371583,2179739.5484554362,83.17675111023911,0.4820855661177741
72,interest_rate_shock,UK,2996981.5031399555,2145700.149442113,77.93262993668891,0.46975052160069186
73,interest_rate_shock,UK,3041423.8404041785,2161889.894207279,81.03760144020009,0.47716355186559634
74,interest_rate_shock,UK,3274872.3858399955,2287395.2688100804,84.97211056944782,0.48803914179225183
75,interest_rate_shock,UK,2955395.9068872174,2227266.804676474,78.97129674734263,0.4624937834549958
76,interest_rate_shock,UK,3101941.102223215,2212064.454722302,78.15888986626854,0.47543617733670374
77,interest_rate_shock,UK,3004679.7679525246,2071528.5667409527,79.68867363897594,0.4745394864027601
78,interest_rate_shock,UK,3147952.4426384354,2247697.443763851,78.93290633291774,0.47716540566957977
79,interest_rate_shock,UK,3104208.0691478034,2179255.5938766506,82.45158204386011,0.4833446677452551
80,interest_rate_shock,UK,2915558.611038204,2102223.7330606235,78.35286300089071,0.46146467758286436
81,interest_rate_shock,UK,3029624.243030245,2139833.7557573817,81.51284002684943,0.4793928584382372
82,interest_rate_shock,UK,3169769.580045699,2246886.6989337998,83.9955306901622,0.4738123227265716
83,interest_rate_shock,UK,3284135.271000331,2311359.931388801,83.67952751552698,0.48765324461177606
84,interest_rate_shock,UK,2878064.246251543,2072710.7286764525,78.15833542895675,0.47871917043504064
85,interest_rate_shock,UK,3013088.4493796187,2218966.545283207,83.50059842314646,0.4680239002183806
86,interest_rate_shock,UK,3087679.7523877127,2086717.6655338383,79.70443707517653,0.49029818071187137
87,interest_rate_shock,UK,2888856.9597743186,2030577.157754744,80.27784790733212,0.47910409295813605
88,interest_rate_shock,UK,3108816.04411127,2175515.7372803167,78.2211297538445,0.4937778548094911
89,interest_rate_shock,UK,2929914.0438412954,2063543.4234732357,80.62345397491055,0.4814550426151123
90,interest_rate_shock,UK,3034270.303190526,2199156.962162711,81.6829359301166,0.4640847159541355
91,interest_rate_shock,UK,2973362.0837554485,1986992.570726444,79.18039506752757,0.5068998387678845
92,interest_rate_shock,UK,3003897.7496523643,1991066.941200469,78.27461016802943,0.4963893722512036
93,interest_rate_shock,UK,2969015.4406002215,2118237.4528091117,76.00023858678232,0.4777093320444801
94,interest_rate_shock,UK,2997815.6275866707,2127306.5900009014,79.71521007065178,0.4787414322453307
95,interest_rate_shock,UK,3211842.940173884,2144756.3156776633,81.52220827795163,0.5091570157701049
96,interest_rate_shock,UK,3041664.607490029,2232438.762938887,82.02465998661059,0.4700097690422711
97,interest_rate_shock,UK,3028140.6517708586,2195749.3898577243,79.58369912900525,0.463137921546948
98,interest_rate_shock,UK,3053871.8216434154,2198231.1353137093,78.67545526876692,0.4662820831391423
99,interest_rate_shock,UK,2973612.978977227,2044995.4328907607,80.21598493926172,0.4823521131346451
