income,net_wealth
423717.43487,7957000.0
425879.25852,7954000.0
36751.002004,640.0
35670.09018,650.0
35670.09018,650.0
36751.002004,640.0
36751.002004,650.0
19456.412826,7300.0
18375.501002,9500.0
18375.501002,6200.0
18375.501002,9400.0
18375.501002,5000.0
29184.619238,4250.0
29184.619238,4350.0
29184.619238,4350.0
29184.619238,4250.0
29184.619238,4250.0
11890.03006,-19280.0
11890.03006,-12910.0
11890.03006,-15380.0
12970.941884,-16230.0
12970.941884,-19330.0
1859168.3367,15602000.0
1588940.3808,15602000.0
1772695.3908,15604000.0
1869977.4549,15602000.0
2518524.5491,15602000.0
85392.034068,480400.0
83230.210421,470400.0
82149.298597,474400.0
85392.034068,472300.0
84311.122244,479400.0
216182.36473,440850.0
216182.36473,439850.0
216182.36473,440850.0
216182.36473,439850.0
216182.36473,441850.0
35670.09018,3500.0
37831.913828,1050.0
38912.825651,1950.0
38912.825651,1150.0
35670.09018,1110.0
151327.65531,438350.0
151327.65531,423350.0
151327.65531,423350.0
151327.65531,436450.0
151327.65531,435350.0
89715.681363,29200.0
89715.681363,29200.0
89715.681363,29300.0
89715.681363,29200.0
89715.681363,30200.0
31346.442886,1.0
25941.883768,1.0
27022.795591,1.0
24860.971944,1.0
24860.971944,1.0
18811108.467,101710050.0
18657618.988,102280050.0
17105429.609,89793050.0
16995176.603,105662050.0
16988691.132,94968050.0
205373.24649,10014000.0
205373.24649,10014000.0
205373.24649,10015000.0
205373.24649,10015000.0
205373.24649,10014000.0
78906.563126,171420.0
77825.651303,168050.0
67016.533066,222720.0
61611.973948,209230.0
59450.150301,203150.0
57288.326653,308500.0
70259.268537,310000.0
47560.12024,307900.0
29184.619238,308000.0
30265.531062,309200.0
105929.35872,473700.0
105929.35872,467700.0
109172.09419,465700.0
105929.35872,469700.0
107010.27054,463700.0
43236.472946,180400.0
43236.472946,180500.0
43236.472946,180400.0
43236.472946,180400.0
43236.472946,180400.0
82149.298597,14210.0
83230.210421,14710.0
82473.572144,16610.0
83014.028056,17120.0
82149.298597,15810.0
57288.326653,693500.0
56207.41483,861500.0
56207.41483,554500.0
56207.41483,529500.0
56207.41483,412000.0
38912.825651,14860.0
39993.737475,23910.0
39993.737475,21220.0
38912.825651,21540.0
39993.737475,12000.0
27022.795591,42100.0
27022.795591,36400.0
27022.795591,43100.0
27022.795591,43100.0
25941.883768,42100.0
265904.30862,1388400.0
179431.36273,4269700.0
192402.30461,1928840.0
177269.53908,2826100.0
194564.12826,1351000.0
48641.032064,19200.0
48641.032064,15600.0
48641.032064,17500.0
48641.032064,13700.0
48641.032064,18550.0
151327.65531,1112600.0
153489.47896,1112600.0
154570.39078,1112600.0
148084.91984,1112500.0
165379.50902,1112600.0
172945.89178,1680000.0
172945.89178,1805900.0
172945.89178,1718800.0
172945.89178,1793000.0
172945.89178,1680200.0
131871.24248,89700.0
119981.21242,89700.0
130790.33066,89700.0
149165.83166,89700.0
149165.83166,89700.0
203211.42285,5044000.0
203211.42285,5044000.0
202130.51102,5043000.0
202130.51102,5043000.0
202130.51102,5043000.0
219425.1002,1945630.0
220506.01202,2000570.0
232396.04208,2048620.0
220506.01202,1874670.0
219425.1002,1824910.0
924179.60922,76520000.0
1145766.5331,88871000.0
933907.81563,51845000.0
833383.01603,66672000.0
1073345.4409,65248000.0
216182.36473,1294600.0
216182.36473,1294600.0
216182.36473,1294600.0
216182.36473,1316600.0
216182.36473,1293600.0
430202.90581,8406000.0
430202.90581,8406000.0
430202.90581,8406000.0
430202.90581,8406000.0
430202.90581,8406000.0
55775.0501,244700.0
56099.323647,244700.0
55775.0501,243700.0
55775.0501,250700.0
56423.597194,244800.0
71340.180361,-4820.0
62692.885772,-3230.0
77825.651303,-3430.0
58369.238477,-2620.0
118900.3006,-3230.0
2669852.2044,31034000.0
2594188.3768,31036000.0
2604997.495,31036000.0
2767134.2685,31035000.0
2659043.0862,31045000.0
138356.71343,1895000.0
138356.71343,1908700.0
138356.71343,1899900.0
138356.71343,1923900.0
138356.71343,1901800.0
380480.96192,996000.0
380480.96192,1037000.0
380480.96192,1017000.0
380480.96192,1030000.0
380480.96192,1032000.0
41074.649299,2980.0
41074.649299,2980.0
41074.649299,1980.0
39993.737475,2980.0
39993.737475,2990.0
15132.765531,81450.0
17294.589178,80940.0
16213.677355,80940.0
16213.677355,81900.0
16213.677355,82500.0
5058667.3347,8987200.0
5069476.4529,9115000.0
5058667.3347,8978300.0
5069476.4529,8989300.0
5069476.4529,9135300.0
206454.15832,2744000.0
206454.15832,2734000.0
206454.15832,2744000.0
206454.15832,2714000.0
206454.15832,2654000.0
39993.737475,38880.0
39993.737475,38880.0
39993.737475,38880.0
41074.649299,38880.0
38912.825651,37880.0
256176.1022,11435900.0
261580.66132,9678600.0
271308.86774,11531500.0
318868.98798,12926900.0
244286.07214,12089100.0
23780.06012,38521.0
23780.06012,38401.0
23780.06012,38251.0
23780.06012,38351.0
23780.06012,38251.0
48295.140281,632100.0
48284.331162,631000.0
48295.140281,634200.0
48295.140281,650200.0
48295.140281,597500.0
144842.18437,888600.0
143761.27255,886600.0
144842.18437,887600.0
144842.18437,888600.0
143761.27255,888600.0
8993186.3727,40618500.0
8917522.5451,38775500.0
9090468.4369,40704500.0
9144514.0281,42166500.0
9317459.9198,37153500.0
378319.13828,5743000.0
422636.52305,5699000.0
350215.43086,5398000.0
417231.96393,5309000.0
405341.93387,5850000.0
52964.679359,225850.0
52964.679359,226300.0
52964.679359,226510.0
52964.679359,226060.0
52964.679359,225890.0
132952.15431,3210100.0
132952.15431,3185110.0
132952.15431,3200000.0
132952.15431,3182250.0
131871.24248,3202570.0
46479.208417,3950.0
46479.208417,3950.0
47560.12024,3950.0
46479.208417,3950.0
45398.296593,3950.0
41074.649299,-16290.0
41074.649299,-16240.0
41074.649299,-16200.0
42155.561122,-16240.0
42155.561122,-16280.0
44317.38477,162000.0
45398.296593,154170.0
44317.38477,155900.0
45398.296593,154800.0
44317.38477,160700.0
153489.47896,75170.0
153489.47896,62080.0
129709.41884,82150.0
143761.27255,78800.0
131871.24248,86020.0
57288.326653,19060.0
67016.533066,18050.0
69178.356713,19050.0
58369.238477,19060.0
54045.591182,19050.0
42155.561122,748700.0
43236.472946,746510.0
42155.561122,749700.0
43236.472946,748200.0
42155.561122,747100.0
48641.032064,-47800.0
47560.12024,-46800.0
47560.12024,-47800.0
47560.12024,-45800.0
47560.12024,-44800.0
7220490.982,92906000.0
4583066.1323,92909000.0
7858228.9579,96195000.0
5307277.0541,93752000.0
6680035.0701,93258000.0
24860.971944,114700.0
14051.853707,113700.0
15132.765531,114700.0
15132.765531,113700.0
12970.941884,113700.0
88634.769539,23000.0
24860.971944,9590.0
36751.002004,9840.0
56207.41483,16800.0
20537.324649,26250.0
18375.501002,4300.0
18375.501002,4300.0
18375.501002,4300.0
18375.501002,4300.0
18375.501002,4300.0
437769.28858,2521000.0
436688.37675,3961000.0
451821.14228,3221000.0
436688.37675,2521000.0
437769.28858,4002000.0
97282.064128,336400.0
97282.064128,328900.0
97282.064128,313310.0
97282.064128,320800.0
97282.064128,327700.0
497219.43888,2152700.0
497219.43888,1301000.0
497219.43888,1452600.0
497219.43888,898600.0
497219.43888,916700.0
34589.178357,51700.0
34589.178357,50200.0
34589.178357,50300.0
34589.178357,51600.0
34589.178357,51600.0
56207.41483,6500.0
52964.679359,6400.0
56207.41483,6400.0
56207.41483,6500.0
54045.591182,6500.0
19456.412826,108880.0
16213.677355,108910.0
14051.853707,108910.0
10809.118236,108880.0
20537.324649,108900.0
4756.012024,160100.0
4972.1943888,155540.0
4647.9208417,155500.0
4539.8296593,164900.0
4972.1943888,155910.0
81068.386774,1066600.0
81068.386774,1056680.0
81068.386774,1058670.0
81068.386774,1072700.0
81068.386774,1066610.0
1805122.7455,29645000.0
1815931.8637,29645000.0
1815931.8637,29645000.0
1805122.7455,29645000.0
1805122.7455,29645000.0
708970.06513,9474250.0
709186.24749,9475250.0
708970.06513,9475250.0
709078.15631,9475250.0
709186.24749,9476250.0
20537.324649,208600.0
20537.324649,188600.0
20537.324649,185000.0
20537.324649,191600.0
21618.236473,216600.0
74582.915832,237990.0
58369.238477,139430.0
68097.44489,75000.0
82149.298597,68900.0
61611.973948,212100.0
395613.72745,2239700.0
397775.5511,2243350.0
398856.46293,2240620.0
398856.46293,2242320.0
397775.5511,2241220.0
45398.296593,3390.0
45398.296593,-110.0
45398.296593,-910.0
45398.296593,5000.0
45398.296593,4590.0
20537.324649,65700.0
20537.324649,64600.0
20537.324649,64590.0
20537.324649,65690.0
20537.324649,66680.0
50802.855711,52360.0
50802.855711,51260.0
50802.855711,52260.0
50802.855711,53360.0
50802.855711,52360.0
1621367.7355,85497000.0
1567322.1443,85765000.0
1610558.6172,85945000.0
1567322.1443,85579000.0
1556513.0261,85503000.0
1767290.8317,26122000.0
1842954.6593,26152000.0
2276400.3006,26114000.0
2103454.4088,26116000.0
2103454.4088,26130000.0
45398.296593,494300.0
45398.296593,506700.0
45398.296593,501400.0
45398.296593,509700.0
45398.296593,499000.0
36751.002004,-9300.0
36751.002004,-8400.0
36751.002004,-9400.0
35670.09018,-9300.0
36751.002004,-10300.0
21618.236473,3430.0
21618.236473,3940.0
21618.236473,5030.0
21618.236473,7610.0
21618.236473,1330.0
231315.13026,5224000.0
312383.51703,2761000.0
242124.2485,6086000.0
294008.01603,2679000.0
284279.80962,6178000.0
167541.33267,1354100.0
174026.80361,1061900.0
172945.89178,1274100.0
174026.80361,1351100.0
169703.15631,1351100.0
14051.853707,140.0
14051.853707,150.0
14051.853707,55.0
14051.853707,70.0
14051.853707,60.0
559912.32465,15712000.0
567478.70741,29980200.0
580449.6493,25941300.0
419393.78758,21808000.0
560993.23647,22221800.0
931745.99198,63789000.0
862567.63527,63764000.0
1041998.998,63764000.0
840949.3988,63975000.0
826897.54509,63877000.0
27022.795591,-280.0
11890.03006,-290.0
56207.41483,-290.0
38912.825651,-170.0
21618.236473,-270.0
6625989.479,334997000.0
6139579.1583,330258000.0
6907026.5531,342462000.0
6680035.0701,332175000.0
7566382.7655,330893000.0
403180.11022,11000950.0
354539.07816,7757150.0
365348.19639,13663690.0
398856.46293,11612450.0
356700.9018,12179380.0
1524085.6713,55423000.0
1524085.6713,55422000.0
1610558.6172,55421000.0
1502467.4349,55422100.0
1664604.2084,55422000.0
113495.74148,806510.0
113495.74148,782010.0
112414.82966,808480.0
113495.74148,809630.0
113495.74148,808070.0
683136.27255,34472500.0
683136.27255,34463000.0
683136.27255,34465000.0
683136.27255,34473000.0
683136.27255,34463560.0
326435.37074,9301000.0
337244.48898,9303000.0
328597.19439,9191700.0
325354.45892,9223000.0
329678.10621,9322000.0
3156262.5251,32585900.0
3707527.5551,32817000.0
3221117.2345,36509000.0
3415681.3627,29946000.0
3491345.1904,30252000.0
79987.47495,6400.0
79987.47495,10600.0
79987.47495,10800.0
79987.47495,9100.0
79987.47495,9420.0
128714979.96,2178241500.0
141512975.95,2204110600.0
129774273.55,2115394200.0
129763464.43,2387780900.0
130855185.37,2359496500.0
39993.737475,-18630.0
39993.737475,-23630.0
38912.825651,-23630.0
39993.737475,-13620.0
39993.737475,-23630.0
134033.06613,177500.0
132952.15431,177000.0
132952.15431,177700.0
134033.06613,177200.0
134033.06613,177800.0
185916.83367,4136900.0
176188.62725,4126400.0
207535.07014,4123000.0
178350.4509,4220300.0
208615.98196,4222900.0
22699.148297,433090.0
25941.883768,478090.0
25941.883768,377260.0
23780.06012,292310.0
22699.148297,330110.0
30211.485471,353500.0
31292.397295,345200.0
33454.220942,353300.0
31292.397295,355900.0
31292.397295,344900.0
38912.825651,3601.0
37831.913828,3601.0
37831.913828,3601.0
38912.825651,3601.0
37831.913828,3601.0
453982.96593,672050.0
452902.05411,671050.0
452902.05411,713050.0
452902.05411,701050.0
453982.96593,711050.0
71340.180361,1999000.0
72421.092184,2098800.0
71340.180361,2825000.0
72421.092184,2923500.0
72421.092184,2099100.0
143761.27255,1520000.0
144842.18437,1513650.0
143761.27255,1523400.0
143761.27255,1512400.0
143761.27255,1511600.0
19456.412826,0.0
19456.412826,0.0
19456.412826,0.0
19456.412826,0.0
19456.412826,0.0
19456.412826,621500.0
19456.412826,612500.0
19456.412826,616500.0
19456.412826,615500.0
19456.412826,615500.0
91285165.331,1450112880.0
90582356.463,1155677100.0
90647103.081,762505100.0
90539011.899,677192880.0
90258515.281,2064472880.0
9512.0240481,3600.0
9403.9328657,6100.0
9512.0240481,6000.0
9512.0240481,6000.0
9512.0240481,5300.0
16213.677355,63052.0
14051.853707,65102.0
15132.765531,64592.0
16213.677355,64062.0
14051.853707,64772.0
61611.973948,672100.0
60531.062124,981100.0
61611.973948,784000.0
61611.973948,919100.0
61611.973948,694100.0
370752.75551,16175200.0
380480.96192,11677100.0
323192.63527,19176900.0
355619.98998,17377000.0
300493.48697,22677000.0
99443.887776,329200.0
99443.887776,333200.0
100524.7996,326050.0
99443.887776,326300.0
100524.7996,329200.0
30265.531062,15300.0
34589.178357,12350.0
27022.795591,12600.0
29184.619238,13500.0
21618.236473,12730.0
86433924.975,1270349700.0
86304215.556,1269120500.0
85201361.222,1270295900.0
78585964.679,1270462800.0
86314484.218,1270462800.0
48641.032064,53300.0
48641.032064,53200.0
48641.032064,53300.0
48641.032064,53600.0
48641.032064,53800.0
20537.324649,12730.0
20537.324649,12725.0
20537.324649,10725.0
20537.324649,12735.0
20537.324649,9225.0
34589.178357,139350.0
34589.178357,203350.0
34589.178357,193850.0
34589.178357,83550.0
34589.178357,92150.0
64854.709419,32290.0
64854.709419,32330.0
64854.709419,43400.0
64854.709419,37200.0
64854.709419,45200.0
14051.853707,-24270.0
14051.853707,-24070.0
12970.941884,-24370.0
12970.941884,-24070.0
14051.853707,-24470.0
340487.22445,295920.0
301574.3988,296920.0
313464.42886,295920.0
291846.19238,295920.0
285360.72144,296920.0
69664.767034,620000.0
72907.502505,685000.0
65341.119739,1635000.0
70745.678858,687000.0
65341.119739,595000.0
7566.3827655,-9800.0
7566.3827655,-9800.0
7566.3827655,-9800.0
7566.3827655,-9800.0
7566.3827655,-9800.0
15933721.192,188937800.0
15813739.98,207285000.0
15701325.15,212064700.0
15751047.094,190149900.0
15752128.006,199838800.0
2291533.0661,28750000.0
2172632.7655,30090000.0
2183441.8838,31577000.0
2172632.7655,30480800.0
2205795.1403,28452000.0
3372444.8898,40694000.0
3275162.8257,40694000.0
3567009.018,40694000.0
3837236.9739,40694000.0
3113026.0521,40693000.0
844192.13427,5082500.0
731777.30461,5960400.0
934988.72745,7509400.0
703673.59719,6575000.0
726372.74549,4020500.0
62692.885772,-139050.0
70259.268537,-140630.0
72421.092184,-138060.0
69178.356713,-138060.0
69178.356713,-141240.0
164298.59719,749470.0
163217.68537,718570.0
164298.59719,733350.0
163217.68537,725990.0
166460.42084,741680.0
165379.50902,1978000.0
176188.62725,1978000.0
158894.03808,1978000.0
161055.86172,1978000.0
172945.89178,1978000.0
2334769.5391,22372000.0
2323960.4208,22372000.0
2334769.5391,22371000.0
2323960.4208,22372000.0
2334769.5391,22373000.0
50802.855711,6800.0
48641.032064,7000.0
35670.09018,5400.0
51883.767535,6200.0
36751.002004,6700.0
235638.77756,455000.0
235638.77756,456000.0
235638.77756,454000.0
235638.77756,456000.0
235638.77756,455000.0
163217.68537,905600.0
163217.68537,911400.0
163217.68537,910800.0
163217.68537,905900.0
163217.68537,907700.0
216182.36473,274500.0
217263.27655,276000.0
216182.36473,278000.0
216182.36473,276700.0
216182.36473,276800.0
268066.13226,5002800.0
260499.7495,4978800.0
268066.13226,5020800.0
268066.13226,5008800.0
263742.48497,5070800.0
73502.004008,614000.0
73502.004008,614000.0
73502.004008,614000.0
73502.004008,615000.0
73502.004008,614000.0
244286.07214,1043800.0
243205.16032,1042800.0
243205.16032,1043800.0
244286.07214,1045800.0
244286.07214,1043500.0
4042610.2204,186767800.0
3934519.0381,195319200.0
4366883.7675,199637900.0
4323647.2946,201677600.0
4334456.4128,196484400.0
345891.78357,11688000.0
429121.99399,11741000.0
389128.25651,11704000.0
364267.28457,11525000.0
344810.87174,11793000.0
18375.501002,10400.0
18375.501002,10400.0
18375.501002,10400.0
18375.501002,10400.0
18375.501002,10400.0
345891.78357,1393900.0
337244.48898,1212000.0
345891.78357,1190700.0
362105.46092,2121700.0
355619.98998,1679200.0
82149.298597,752780.0
91877.50501,536490.0
107010.27054,815270.0
96201.152305,595990.0
105929.35872,572500.0
1502467.4349,21100290.0
1491658.3166,22436580.0
1480849.1984,16698160.0
1491658.3166,17539860.0
1491658.3166,21783060.0
19456.412826,100.0
19456.412826,-700.0
19456.412826,0.0
19456.412826,-1000.0
19456.412826,-900.0
49073.396794,225300.0
49073.396794,223900.0
49073.396794,228200.0
49073.396794,231200.0
49073.396794,230200.0
773932.86573,27632000.0
821492.98597,27200000.0
817169.33868,25826000.0
771771.04208,26963600.0
847434.86974,28997000.0
7079972.4449,237523000.0
6680035.0701,261804000.0
5339704.4088,279169000.0
5588314.1283,245074000.0
5934205.9118,260991000.0
1056050.8517,2861280.0
1066859.9699,2862270.0
1074426.3527,2861270.0
1056050.8517,2859270.0
1080911.8236,2861280.0
33508.266533,465100.0
34589.178357,411900.0
33508.266533,437200.0
33508.266533,438900.0
33508.266533,294100.0
174026.80361,465060.0
174026.80361,463850.0
174026.80361,472360.0
174026.80361,461650.0
174026.80361,491460.0
318868.98798,1652250.0
318868.98798,1452640.0
258337.92585,1231300.0
247528.80762,1481200.0
318868.98798,1224060.0
25941.883768,164740.0
25941.883768,153150.0
25941.883768,154240.0
25941.883768,151940.0
25941.883768,154540.0
52964.679359,17040.0
51883.767535,29210.0
51883.767535,23910.0
52964.679359,15870.0
52964.679359,27060.0
65935.621242,650600.0
65935.621242,751000.0
65935.621242,1339200.0
65935.621242,837500.0
65935.621242,426300.0
37831.913828,68950.0
37831.913828,29950.0
37831.913828,108150.0
37831.913828,-7650.0
37831.913828,35950.0
49721.943888,90300.0
49721.943888,81000.0
49721.943888,88000.0
48641.032064,82900.0
49721.943888,81700.0
67016.533066,184300.0
67016.533066,182900.0
67016.533066,182300.0
67016.533066,185300.0
68097.44489,182300.0
10809.118236,-22950.0
11890.03006,-23950.0
10809.118236,-22950.0
10809.118236,-22950.0
11890.03006,-22950.0
182674.0982,1698090.0
180512.27455,1699100.0
181593.18637,1697200.0
182674.0982,1697200.0
181593.18637,1698075.0
113495.74148,366400.0
112414.82966,377400.0
113495.74148,360400.0
113495.74148,362400.0
113495.74148,366400.0
184835.92184,1062600.0
185916.83367,996600.0
181593.18637,994600.0
184835.92184,967500.0
182674.0982,1018500.0
34589.178357,8130.0
34589.178357,6830.0
34589.178357,16730.0
34589.178357,6130.0
34589.178357,13630.0
70259.268537,150870.0
70259.268537,152550.0
70259.268537,153250.0
70259.268537,150050.0
70259.268537,151950.0
366429.10822,6435000.0
366429.10822,6436000.0
366429.10822,6436000.0
366429.10822,6436000.0
366429.10822,6435000.0
23780.06012,25000.0
23780.06012,23000.0
23780.06012,25000.0
23780.06012,23000.0
23780.06012,25000.0
85392.034068,100000.0
85392.034068,86900.0
85392.034068,97000.0
85392.034068,83300.0
85392.034068,85300.0
19456.412826,1.0
19456.412826,1.0
19456.412826,1.0
19456.412826,1.0
19456.412826,1.0
309356.96393,2108000.0
357457.54008,2173000.0
321246.99399,2002000.0
313140.15531,2216000.0
314004.88477,2082000.0
103767.53507,253300.0
103767.53507,304805.0
103767.53507,332710.0
103767.53507,336055.0
103767.53507,298795.0
806446.69339,8046700.0
806446.69339,8006000.0
805365.78156,8673000.0
805354.97244,7272000.0
805376.59068,11175000.0
45398.296593,122600.0
45398.296593,123100.0
43236.472946,123600.0
44317.38477,125500.0
44317.38477,123500.0
36751.002004,-2210.0
36751.002004,2220.0
36751.002004,10.0
36751.002004,-1480.0
36751.002004,-2120.0
97282.064128,195300.0
97282.064128,195300.0
97282.064128,195300.0
97282.064128,195300.0
97282.064128,195300.0
24860.971944,-160.0
24860.971944,-250.0
24860.971944,-390.0
25941.883768,-390.0
24860.971944,-390.0
3772382.2645,40841100.0
3199498.998,40840100.0
4064228.4569,40841100.0
4020991.984,40841100.0
3275162.8257,40840100.0
51883.767535,40770.0
51883.767535,38890.0
51883.767535,35970.0
51883.767535,38740.0
51883.767535,33010.0
48641.032064,82830.0
48641.032064,82830.0
48641.032064,82830.0
48641.032064,82820.0
48641.032064,82820.0
702592.68537,1558200.0
702592.68537,2742200.0
702592.68537,1558200.0
702592.68537,1557200.0
702592.68537,2738200.0
1178193.8878,4368300.0
1178193.8878,4368200.0
1178193.8878,4368200.0
1178193.8878,4368300.0
1178193.8878,4368300.0
28103.707415,47800.0
35670.09018,47000.0
28103.707415,43800.0
41074.649299,45000.0
49721.943888,46100.0
337244.48898,448800.0
337244.48898,457800.0
337244.48898,470800.0
337244.48898,437800.0
336163.57715,438800.0
103767.53507,156400.0
88634.769539,227991.0
92958.416834,228920.0
86472.945892,239620.0
101605.71142,140911.0
25941.883768,890900.0
25941.883768,370900.0
25941.883768,389400.0
25941.883768,512050.0
25941.883768,567400.0
768528.30661,10557000.0
742586.42285,10331000.0
910127.75551,10557000.0
775013.77756,10557000.0
847434.86974,10331000.0
32427.354709,401000.0
32427.354709,400000.0
32427.354709,400000.0
32427.354709,400000.0
32427.354709,401000.0
30265.531062,-9370.0
30265.531062,-9360.0
30265.531062,-9370.0
30265.531062,-9370.0
30265.531062,-9370.0
169703.15631,3262060.0
162136.77355,2549200.0
172945.89178,2885200.0
167541.33267,3239900.0
165379.50902,2729960.0
8971.5681363,-2900.0
8971.5681363,-2800.0
8863.4769539,-2900.0
8863.4769539,-3000.0
8971.5681363,-2800.0
36751.002004,5864700.0
36751.002004,5864700.0
36751.002004,5864800.0
35670.09018,5864800.0
36751.002004,5864600.0
278983.34168,6184000.0
279091.43287,6187000.0
278875.2505,6171000.0
278442.88577,6188000.0
279631.88878,6184000.0
4431.738477,27020.0
4647.9208417,5070.0
4647.9208417,17880.0
4539.8296593,4970.0
4323.6472946,22980.0
49721.943888,4119400.0
49721.943888,4111400.0
49721.943888,4109400.0
49721.943888,4116400.0
49721.943888,4125400.0
104848.44689,1560400.0
85392.034068,1560400.0
95120.240481,1563600.0
97282.064128,1557200.0
92958.416834,1560100.0
75663.827655,188100.0
56207.41483,204000.0
56207.41483,254000.0
78906.563126,291300.0
62692.885772,220800.0
129709.41884,429800.0
129709.41884,431300.0
129709.41884,388300.0
129709.41884,404900.0
129709.41884,418400.0
478843.93788,32119850.0
478843.93788,32120950.0
478843.93788,32120950.0
478843.93788,32119050.0
478843.93788,32119950.0
79987.47495,1187330.0
78906.563126,1187330.0
79987.47495,1187330.0
79987.47495,1187230.0
79987.47495,1187330.0
82149.298597,171300.0
81068.386774,171300.0
81068.386774,171300.0
81068.386774,171300.0
81068.386774,171300.0
407503.75752,56451500.0
412908.31663,56450500.0
455063.87776,56452500.0
457225.7014,56452500.0
458306.61323,56451500.0
113495.74148,921000.0
114576.65331,863000.0
108091.18236,799520.0
112414.82966,1445250.0
108091.18236,732300.0
4972.1943888,196701.0
4972.1943888,188701.0
4972.1943888,184201.0
4972.1943888,191001.0
4972.1943888,185501.0
1337844.5641,24390000.0
1673575.7766,29466000.0
1404861.0972,25882500.0
1294608.0912,32824500.0
1545163.4519,25072500.0
67016.533066,36190.0
69178.356713,28270.0
68097.44489,29020.0
65935.621242,48600.0
68097.44489,23520.0
43236.472946,229100.0
60531.062124,228200.0
75663.827655,228200.0
78906.563126,228200.0
71340.180361,228200.0
545860.47094,2821140.0
545860.47094,2817110.0
546941.38277,2820250.0
546941.38277,2820290.0
546941.38277,2812110.0
115657.56513,77300.0
115657.56513,80300.0
115657.56513,76300.0
115657.56513,79300.0
115657.56513,77300.0
25941.883768,9700.0
25941.883768,9700.0
25941.883768,9700.0
25941.883768,9700.0
25941.883768,9700.0
7231300.1002,98669300.0
7415055.1102,102609400.0
7566382.7655,103133500.0
7317773.0461,99835100.0
7296154.8096,101713400.0
113495.74148,142600.0
113495.74148,143600.0
113495.74148,142700.0
113495.74148,142600.0
113495.74148,144600.0
116738.47695,26200.0
118900.3006,35590.0
109172.09419,18780.0
113495.74148,23850.0
109172.09419,22480.0
175107.71543,1398000.0
174026.80361,1421000.0
174026.80361,1481000.0
175107.71543,1326000.0
175107.71543,1415000.0
722049.0982,2073000.0
722049.0982,2074000.0
722049.0982,2074000.0
722049.0982,2074000.0
722049.0982,2073000.0
151327.65531,4650.0
151327.65531,3050.0
151327.65531,2050.0
151327.65531,5350.0
151327.65531,13450.0
45398.296593,97630.0
47560.12024,97050.0
48641.032064,97050.0
49721.943888,97050.0
47560.12024,96050.0
127547.59519,184760.0
127547.59519,185460.0
127547.59519,184660.0
127547.59519,184460.0
127547.59519,185460.0
54045.591182,20490.0
54045.591182,20490.0
54045.591182,20500.0
54045.591182,20490.0
54045.591182,20500.0
184835.92184,1312590.0
178350.4509,1211290.0
182674.0982,1245890.0
186997.74549,1174290.0
193483.21643,1274290.0
15132.765531,-1350.0
15132.765531,-950.0
15132.765531,-550.0
15132.765531,150.0
14051.853707,-1150.0
49721.943888,30600.0
49721.943888,51200.0
48641.032064,23800.0
48641.032064,36900.0
49721.943888,44400.0
108091.18236,180370.0
108091.18236,180170.0
108091.18236,181350.0
108091.18236,181430.0
108091.18236,180300.0
130790.33066,620600.0
127547.59519,634600.0
128628.50701,615600.0
127547.59519,638700.0
128628.50701,615700.0
32427.354709,2400.0
31346.442886,2400.0
30265.531062,2400.0
32427.354709,2400.0
31346.442886,2400.0
135113.97796,908000.0
135113.97796,976000.0
135113.97796,976000.0
135113.97796,926000.0
135113.97796,904400.0
39993.737475,31430.0
39993.737475,61310.0
39993.737475,31680.0
39993.737475,30610.0
39993.737475,31900.0
43236.472946,51000.0
43236.472946,40900.0
43236.472946,24300.0
43236.472946,67400.0
43236.472946,54700.0
1437612.7255,30376000.0
1675413.3267,28836000.0
1664604.2084,29546000.0
1621367.7355,28057000.0
1383567.1343,29455000.0
8193311.6232,45354820.0
8193311.6232,40506310.0
8247357.2144,44932710.0
8236548.0962,45253460.0
8236548.0962,45383150.0
34589.178357,65800.0
34589.178357,64800.0
35670.09018,61800.0
36751.002004,66800.0
31346.442886,65800.0
2086159.8196,15854000.0
2129396.2926,16254000.0
2096968.9379,15954000.0
2302342.1844,17414000.0
2226678.3567,15824000.0
172945.89178,862050.0
172945.89178,752050.0
172945.89178,814650.0
172945.89178,958850.0
172945.89178,909450.0
103767.53507,1352200.0
86472.945892,1152820.0
179431.36273,1783200.0
124304.85972,1233200.0
119981.21242,3486200.0
37831.913828,19021.0
37831.913828,28021.0
37831.913828,25321.0
37831.913828,22921.0
37831.913828,20621.0
39993.737475,-8620.0
39993.737475,-8530.0
38912.825651,-8630.0
39993.737475,-8720.0
39993.737475,-8630.0
408584.66934,4432000.0
408584.66934,4431000.0
407503.75752,4430000.0
407503.75752,4430000.0
408584.66934,4432000.0
299412.57515,4597200.0
304817.13427,4651100.0
310221.69339,4906100.0
302655.31062,4736200.0
302655.31062,4850200.0
145923.09619,383000.0
145923.09619,382300.0
145923.09619,384600.0
145923.09619,382100.0
145923.09619,383200.0
54045.591182,18620.0
54045.591182,18601.0
54045.591182,18860.0
54045.591182,18601.0
54045.591182,18610.0
449659.31864,1013200.0
448578.40681,990900.0
449659.31864,995400.0
449659.31864,1014500.0
449659.31864,1002600.0
42155.561122,308150.0
41074.649299,307150.0
42155.561122,261400.0
41074.649299,307150.0
41074.649299,317800.0
36751.002004,10895.0
36751.002004,10885.0
36751.002004,10895.0
36751.002004,10900.0
36751.002004,11885.0
16213.677355,29261.0
15132.765531,23040.0
15132.765531,24981.0
16213.677355,23490.0
